Style_id,Yarn_ID,BOM_Percent,unit
CF5252/0,,0,lbs
CF5252/0,13560,0.14,lbs
CF5252/0,18767,0.85,lbs
CF5253/0,,0,lbs
CF5253/0,13560,0.14,lbs
CF5253/0,18767,0.85,lbs
CF5254/0,,0,lbs
CF5254/0,13560,0.13,lbs
CF5254/0,18767,0.86,lbs
CF5255/0,,0,lbs
CF5255/0,18771,0.4,lbs
CF5255/0,18771,0.59,lbs
CF5256/0,,0,lbs
CF5256/0,13561,0.03,lbs
CF5256/0,18573,0.38,lbs
CF5256/0,18573,0.59,lbs
CF5257/0,,0,lbs
CF5257/0,10102,0.2,lbs
CF5257/0,10659,0.79,lbs
CF5258/0,,0,lbs
CF5258/0,10102,0.2,lbs
CF5258/0,10659,0.79,lbs
CF5259/0,,0,lbs
CF5259/0,11344,0.33,lbs
CF5259/0,12150,0.17,lbs
CF5259/0,13575,0.16,lbs
CF5259/0,18282,0.32,lbs
CF5260/0,,0,lbs
CF5260/0,13560,0.11,lbs
CF5260/0,18669,0.32,lbs
CF5260/0,18669,0.55,lbs
CF5260/L,,0,lbs
CF5260/L,13560,0.11,lbs
CF5260/L,18669,0.32,lbs
CF5260/L,18669,0.55,lbs
CF5260/U,,0,lbs
CF5260/U,13560,0.11,lbs
CF5260/U,14849,0.32,lbs
CF5260/U,14849,0.55,lbs
CF5261/STR,,0,lbs
CF5261/STR,18903,1,lbs
CF5262/0,,0,lbs
CF5262/0,13561,0.01,lbs
CF5262/0,18573,0.53,lbs
CF5262/0,18732,0.06,lbs
CF5262/0,18732,0.38,lbs
CF5263/L,,0,lbs
CF5263/L,18788,0.49,lbs
CF5263/L,18788,0.5,lbs
CF5264-SIG/0,,0,lbs
CF5264-SIG/0,13560,0.03,lbs
CF5264-SIG/0,14607,0.96,lbs
CF5264/0,,0,lbs
CF5264/0,13560,0.03,lbs
CF5264/0,7996,0.96,lbs
CF5265-HVY/0,,0,lbs
CF5265-HVY/0,18019,0.36,lbs
CF5265-HVY/0,18526,0.18,lbs
CF5265-HVY/0,7726,0.45,lbs
CF5265/0,,0,lbs
CF5265/0,18526,0.21,lbs
CF5265/0,18558,0.43,lbs
CF5265/0,7996,0.35,lbs
CF5266-HVY/0,,0,lbs
CF5266-HVY/0,18019,1,lbs
CF5266/0,,0,lbs
CF5266/0,12189,0.95,lbs
CF5266/0,13561,0.04,lbs
CF5267-HVY/0,,0,lbs
CF5267-HVY/0,18019,1,lbs
CF5267/0,,0,lbs
CF5267/0,7996,1,lbs
CF5268/0,,0,lbs
CF5268/0,18537,0.08,lbs
CF5268/0,18573,0.33,lbs
CF5268/0,18573,0.58,lbs
CF5269/0,,0,lbs
CF5269/0,14242,0.26,lbs
CF5269/0,18573,0.73,lbs
CF5270/0,,0,lbs
CF5270/0,13560,0.19,lbs
CF5270/0,13578,0.57,lbs
CF5270/0,18777,0.23,lbs
CF5270/C,,0,lbs
CF5270/C,13560,0.19,lbs
CF5270/C,18519,0.23,lbs
CF5270/C,18814,0.57,lbs
CF5271/0,,0,lbs
CF5271/0,10673,0.22,lbs
CF5271/0,13560,0.17,lbs
CF5271/0,13578,0.6,lbs
CF5272/0,,0,lbs
CF5272/0,13560,0.17,lbs
CF5272/0,18799,0.22,lbs
CF5272/0,18814,0.59,lbs
CF5273/0,,0,lbs
CF5273/0,13561,0.04,lbs
CF5273/0,18305,0.18,lbs
CF5273/0,18305,0.37,lbs
CF5273/0,18305,0.39,lbs
CF5274/0,,0,lbs
CF5274/0,12150,0.57,lbs
CF5274/0,13560,0.12,lbs
CF5274/0,9412,0.3,lbs
CF5275/0,,0,lbs
CF5275/0,13561,0.02,lbs
CF5275/0,14242,0.3,lbs
CF5275/0,18573,0.66,lbs
CF5276/0,,0,lbs
CF5276/0,13561,0.02,lbs
CF5276/0,18573,0.3,lbs
CF5276/0,18573,0.66,lbs
CF5277/0,,0,lbs
CF5277/0,14675,0.16,lbs
CF5277/0,18474,0.39,lbs
CF5277/0,18474,0.43,lbs
CF5278/0,,0,lbs
CF5278/0,12321,1,lbs
CF5279/0,,0,lbs
CF5279/0,13560,0.17,lbs
CF5279/0,13578,0.61,lbs
CF5279/0,18777,0.2,lbs
CF5280/0,,0,lbs
CF5280/0,12150,0.84,lbs
CF5280/0,7907,0.15,lbs
CF5281/0,,0,lbs
CF5281/0,13575,0.17,lbs
CF5281/0,18669,0.17,lbs
CF5281/0,18669,0.3,lbs
CF5281/0,18771,0.34,lbs
CF5282/0,,0,lbs
CF5282/0,12150,0.59,lbs
CF5282/0,13545,0.07,lbs
CF5282/0,9412,0.33,lbs
CF5283/0,,0,lbs
CF5283/0,13309,0.29,lbs
CF5283/0,13309,0.3,lbs
CF5283/0,7726,0.39,lbs
CF5284/0,,0,lbs
CF5284/0,10102,0.14,lbs
CF5284/0,13805,0.85,lbs
CF5286/0,,0,lbs
CF5286/0,13309,0.29,lbs
CF5286/0,7716,0.33,lbs
CF5286/0,7726,0.37,lbs
CF5288/0,,0,lbs
CF5288/0,18019,1,lbs
CF5289/0,,0,lbs
CF5289/0,18710,1,lbs
CF5290/0,,0,lbs
CF5290/0,18334,1,lbs
CF5291/0,,0,lbs
CF5291/0,18808,1,lbs
CF5292/0,,0,lbs
CF5292/0,12321,0.82,lbs
CF5292/0,18530,0.17,lbs
CF5293/0,,0,lbs
CF5293/0,12321,0.83,lbs
CF5293/0,18530,0.17,lbs
CF5294/0,,0,lbs
CF5294/0,13575,0.23,lbs
CF5294/0,18411,0.76,lbs
CF5295/0,,0,lbs
CF5295/0,13309,0.3,lbs
CF5295/0,13420,0.31,lbs
CF5295/0,7996,0.38,lbs
CF5296/0,,0,lbs
CF5296/0,13561,0.02,lbs
CF5296/0,18804,0.97,lbs
CF5297/0,,0,lbs
CF5297/0,13364,0.42,lbs
CF5297/0,13364,0.47,lbs
CF5297/0,18519,0.1,lbs
CF5298/0,,0,lbs
CF5298/0,13545,0.01,lbs
CF5298/0,18808,0.98,lbs
CF5299/0,,0,lbs
CF5299/0,18334,1,lbs
CF5300/0,,0,lbs
CF5300/0,18808,1,lbs
CF5302/0,,0,lbs
CF5302/0,11019,0.34,lbs
CF5302/0,12428,0.58,lbs
CF5302/0,13545,0.06,lbs
CF5303/0,,0,lbs
CF5303/0,10402,0.67,lbs
CF5303/0,11019,0.26,lbs
CF5303/0,13545,0.05,lbs
CF5306/0,,0,lbs
CF5306/0,13561,0.11,lbs
CF5306/0,18828,0.89,lbs
CF5307/0,,0,lbs
CF5307/0,13561,0.02,lbs
CF5307/0,18831,0.97,lbs
CF5308/0,,0,lbs
CF5308/0,18831,1,lbs
CF5309/0,,0,lbs
CF5309/0,7996,1,lbs
CF5310/0,,0,lbs
CF5310/0,13561,0.03,lbs
CF5310/0,18573,0.43,lbs
CF5310/0,18732,0.53,lbs
CF5311/0,,0,lbs
CF5311/0,13561,0.01,lbs
CF5311/0,18573,0.59,lbs
CF5311/0,18732,0.39,lbs
CF5312-EOF/0,,0,lbs
CF5312-EOF/0,13545,0.01,lbs
CF5312-EOF/0,18808,0.33,lbs
CF5312-EOF/0,18808,0.65,lbs
CF5313/0,,0,lbs
CF5313/0,18713,0.03,lbs
CF5313/0,18771,0.96,lbs
CF5314/0,,0,lbs
CF5314/0,18713,0.1,lbs
CF5314/0,18771,0.9,lbs
CF5315/0,,0,lbs
CF5315/0,12321,0.83,lbs
CF5315/0,18530,0.16,lbs
CF5316/0,,0,lbs
CF5316/0,12321,0.82,lbs
CF5316/0,18530,0.17,lbs
CF5317/0,,0,lbs
CF5317/0,12243,0.03,lbs
CF5317/0,18575,0.96,lbs
CF5318/0,,0,lbs
CF5318/0,13545,0.02,lbs
CF5318/0,18710,0.3,lbs
CF5318/0,18710,0.66,lbs
CF5319/0,,0,lbs
CF5319/0,13545,0.02,lbs
CF5319/0,18638,0.32,lbs
CF5319/0,18710,0.65,lbs
CF5320/20TF,,0,lbs
CF5320/20TF,13545,0.02,lbs
CF5320/20TF,18748,0.67,lbs
CF5320/20TF,18762,0.29,lbs
CF5321/DEC4,,0,lbs
CF5321/DEC4,18517,0.84,lbs
CF5321/DEC4,18974,0.15,lbs
CF5321/F1925,,0,lbs
CF5321/F1925,18517,0.84,lbs
CF5321/F1925,18974,0.15,lbs
CF5321/FEB28,,0,lbs
CF5321/FEB28,18517,0.88,lbs
CF5321/FEB28,18848,0.12,lbs
CF5321/JAN9,,0,lbs
CF5321/JAN9,18517,0.84,lbs
CF5321/JAN9,18974,0.15,lbs
CF5321/NOV12,,0,lbs
CF5321/NOV12,18517,0.88,lbs
CF5321/NOV12,18974,0.12,lbs
CF5321/OCT2,,0,lbs
CF5321/OCT2,18517,0.88,lbs
CF5321/OCT2,18974,0.12,lbs
CF5322/0,,0,lbs
CF5322/0,13545,0.04,lbs
CF5322/0,18019,0.95,lbs
CF5323/0,,0,lbs
CF5323/0,13309,0.31,lbs
CF5323/0,13332,0.34,lbs
CF5323/0,7716,0.33,lbs
CF5324/0,,0,lbs
CF5324/0,13545,0.04,lbs
CF5324/0,18710,0.95,lbs
CF5325/0,,0,lbs
CF5325/0,18829,0.31,lbs
CF5325/0,18829,0.61,lbs
CF5325/0,18848,0.07,lbs
CF5326/0,,0,lbs
CF5326/0,18019,1,lbs
CF5327/0,,0,lbs
CF5327/0,18710,1,lbs
CF5328/0,,0,lbs
CF5328/0,13561,0.03,lbs
CF5328/0,13794,0.49,lbs
CF5328/0,18732,0.47,lbs
CF5329/0,,0,lbs
CF5329/0,13561,0.02,lbs
CF5329/0,18804,0.97,lbs
CF5330/0,,0,lbs
CF5330/0,18706,1,lbs
CF5331/0,,0,lbs
CF5331/0,13545,0.01,lbs
CF5331/0,18558,0.98,lbs
CF5332/0,,0,lbs
CF5332/0,12321,0.47,lbs
CF5332/0,12321,0.52,lbs
CF5333/0,,0,lbs
CF5333/0,13561,0.03,lbs
CF5333/0,13794,0.49,lbs
CF5333/0,18732,0.47,lbs
CF5334/0,,0,lbs
CF5334/0,13794,0.5,lbs
CF5334/0,18732,0.49,lbs
CF5335/0,,0,lbs
CF5335/0,12150,0.3,lbs
CF5335/0,12150,0.6,lbs
CF5335/0,18848,0.08,lbs
CF5335/NAT,,0,lbs
CF5335/NAT,10102,0.34,lbs
CF5335/NAT,10102,0.59,lbs
CF5335/NAT,18848,0.06,lbs
CF5335/NAT1,,0,lbs
CF5335/NAT1,10102,0.31,lbs
CF5335/NAT1,10102,0.6,lbs
CF5335/NAT1,18848,0.07,lbs
CF5335/NAT2,,0,lbs
CF5335/NAT2,13749,0.31,lbs
CF5335/NAT2,13749,0.6,lbs
CF5335/NAT2,18848,0.07,lbs
CF5335/NAT3,,0,lbs
CF5335/NAT3,13749,0.31,lbs
CF5335/NAT3,13749,0.6,lbs
CF5335/NAT3,18974,0.07,lbs
CF5336/0,,0,lbs
CF5336/0,18771,1,lbs
CF5337/0,,0,lbs
CF5337/0,13560,0.02,lbs
CF5337/0,18853,0.97,lbs
CF5338/0,,0,lbs
CF5338/0,13285,0.49,lbs
CF5338/0,18853,0.32,lbs
CF5338/0,18854,0.17,lbs
CF5339/0,,0,lbs
CF5339/0,18853,1,lbs
CF5340/0,,0,lbs
CF5340/0,18853,1,lbs
CF5344/0,,0,lbs
CF5344/0,18576,0.27,lbs
CF5344/0,18576,0.72,lbs
CF5345/0,,0,lbs
CF5345/0,18659,0.28,lbs
CF5345/0,18659,0.71,lbs
CF5346/0,,0,lbs
CF5346/0,13545,0.15,lbs
CF5346/0,18282,0.84,lbs
CF5347/0,,0,lbs
CF5347/0,10402,0.67,lbs
CF5347/0,18749,0.32,lbs
CF5348/0,,0,lbs
CF5348/0,18749,0.27,lbs
CF5348/0,18749,0.72,lbs
CF5349/0,,0,lbs
CF5349/0,14308,0.09,lbs
CF5349/0,14308,0.1,lbs
CF5349/0,14308,0.19,lbs
CF5349/0,14308,0.26,lbs
CF5349/0,14314,0.22,lbs
CF5349/0,14744,0.01,lbs
CF5349/0,14744,0.02,lbs
CF5349/0,14821,0.02,lbs
CF5349/0,14821,0.05,lbs
CF5350/0,,0,lbs
CF5350/0,10045,0.02,lbs
CF5350/0,14474,0.31,lbs
CF5350/0,14744,0.1,lbs
CF5350/0,8900,0.24,lbs
CF5351/0,,0,lbs
CF5351/0,13794,0.66,lbs
CF5351/0,18732,0.33,lbs
CF5352/0,,0,lbs
CF5352/0,18566,0.22,lbs
CF5352/0,18566,0.35,lbs
CF5352/0,18788,0.42,lbs
CF5353/0,,0,lbs
CF5353/0,18566,0.17,lbs
CF5353/0,18673,0.17,lbs
CF5353/0,8351,0.3,lbs
CF5356/0,,0,lbs
CF5356/0,18860,1,lbs
CF5357/0,,0,lbs
CF5357/0,18576,0.27,lbs
CF5357/0,18576,0.72,lbs
CF5358/0,,0,lbs
CF5358/0,18659,0.27,lbs
CF5358/0,18659,0.72,lbs
CF5359/0,,0,lbs
CF5359/0,18019,1,lbs
CF5360/0,,0,lbs
CF5360/0,12150,0.22,lbs
CF5360/0,12150,0.6,lbs
CF5360/0,18848,0.17,lbs
CF5361/0,,0,lbs
CF5361/0,13561,0.01,lbs
CF5361/0,18573,0.43,lbs
CF5361/0,18732,0.54,lbs
CF5361/NAT,,0,lbs
CF5361/NAT,13561,0.01,lbs
CF5361/NAT,18573,0.43,lbs
CF5361/NAT,18678,0.54,lbs
CF5362/0,,0,lbs
CF5362/0,13561,0.01,lbs
CF5362/0,18573,0.41,lbs
CF5362/0,18858,0.57,lbs
CF5363/0,,0,lbs
CF5363/0,18344,0.03,lbs
CF5363/0,18344,0.14,lbs
CF5363/0,18532,0.14,lbs
CF5363/0,18669,0.12,lbs
CF5363/0,18669,0.17,lbs
CF5363/0,18669,0.37,lbs
CF5364/0,,0,lbs
CF5364/0,13545,0.01,lbs
CF5364/0,18558,0.98,lbs
CF5365/0,,0,lbs
CF5365/0,13545,0.03,lbs
CF5365/0,18774,0.47,lbs
CF5365/0,18774,0.48,lbs
CF5366/0,,0,lbs
CF5366/0,13545,0.04,lbs
CF5366/0,14242,0.47,lbs
CF5367/0,,0,lbs
CF5367/0,14270,0.29,lbs
CF5367/0,14270,0.7,lbs
CF5368/0,,0,lbs
CF5368/0,14850,0.46,lbs
CF5368/0,14850,0.53,lbs
CF5369/0,,0,lbs
CF5369/0,12321,0.81,lbs
CF5369/0,9704,0.18,lbs
CF5370/0,,0,lbs
CF5370/0,12321,0.81,lbs
CF5370/0,9704,0.18,lbs
CF5371/0,,0,lbs
CF5371/0,18862,1,lbs
CF5373/20TF,,0,lbs
CF5373/20TF,13545,0.02,lbs
CF5373/20TF,18762,0.3,lbs
CF5373/20TF,18874,0.66,lbs
CF5374/0,,0,lbs
CF5374/0,13560,0.02,lbs
CF5374/0,18874,0.97,lbs
CF5375/0,,0,lbs
CF5375/0,13560,0.03,lbs
CF5375/0,18748,0.97,lbs
CF5376/0,,0,lbs
CF5376/0,13560,0.09,lbs
CF5376/0,13742,0.9,lbs
CF5377/0,,0,lbs
CF5377/0,13794,0.15,lbs
CF5377/0,13794,0.18,lbs
CF5377/0,18573,0.37,lbs
CF5377/0,18732,0.28,lbs
CF5378/0,,0,lbs
CF5378/0,13560,0.13,lbs
CF5378/0,18877,0.86,lbs
CF5380/1,,0,lbs
CF5380/1,13561,0.08,lbs
CF5380/1,18879,0.91,lbs
CF5380/1SF,,0,lbs
CF5380/1SF,13561,0.08,lbs
CF5380/1SF,18879,0.91,lbs
CF5380/1SFB,,0,lbs
CF5380/1SFB,13561,0.08,lbs
CF5380/1SFB,18510,0.91,lbs
CF5380/SF1A,,0,lbs
CF5380/SF1A,13561,0.08,lbs
CF5380/SF1A,18882,0.91,lbs
CF5380/SF1B,,0,lbs
CF5380/SF1B,13561,0.08,lbs
CF5380/SF1B,18234,0.91,lbs
CF5381/0,,0,lbs
CF5381/0,13561,0.02,lbs
CF5381/0,18770,0.97,lbs
CF5382/0,,0,lbs
CF5382/0,14270,0.51,lbs
CF5382/0,18599,0.03,lbs
CF5382/0,18732,0.44,lbs
CF5383/0,,0,lbs
CF5383/0,8351,1,lbs
CF5384/0,,0,lbs
CF5384/0,13545,0.01,lbs
CF5384/0,18873,0.98,lbs
CF5386/0,,0,lbs
CF5386/0,18282,0.78,lbs
CF5386/0,18848,0.21,lbs
CF5387/0,,0,lbs
CF5387/0,12321,0.85,lbs
CF5387/0,13561,0.08,lbs
CF5387/0,18885,0.06,lbs
CF5388/0,,0,lbs
CF5388/0,8351,1,lbs
CF5388/STR,,0,lbs
CF5388/STR,14632,1,lbs
CF5388/STR1,,0,lbs
CF5388/STR1,18962,1,lbs
CF5389/0,,0,lbs
CF5389/0,14270,0.27,lbs
CF5389/0,18662,0.35,lbs
CF5389/0,18662,0.36,lbs
CF5389/B,,0,lbs
CF5389/B,14270,0.27,lbs
CF5389/B,18884,0.35,lbs
CF5389/B,18884,0.36,lbs
CF5390/BLK,,0,lbs
CF5390/BLK,13561,0.01,lbs
CF5390/BLK,18573,0.43,lbs
CF5390/BLK,18804,0.54,lbs
CF5390/NAT,,0,lbs
CF5390/NAT,13561,0.01,lbs
CF5390/NAT,18573,0.43,lbs
CF5390/NAT,18805,0.54,lbs
CF5392/0,,0,lbs
CF5392/0,12321,0.57,lbs
CF5392/0,14849,0.42,lbs
CF5392/A,,0,lbs
CF5392/A,14788,0.57,lbs
CF5392/A,18903,0.42,lbs
CF5393/0,,0,lbs
CF5393/0,18745,0.75,lbs
CF5393/0,18817,0.25,lbs
CF5394/SF1A,,0,lbs
CF5394/SF1A,13545,0.1,lbs
CF5394/SF1A,18882,0.89,lbs
CF5394/SF1B,,0,lbs
CF5394/SF1B,13545,0.09,lbs
CF5394/SF1B,18234,0.9,lbs
CF5394/SF1C,,0,lbs
CF5394/SF1C,13545,0.09,lbs
CF5394/SF1C,18510,0.9,lbs
CF5394/SF1D,,0,lbs
CF5394/SF1D,18510,0.9,lbs
CF5394/SF1D,18601,0.09,lbs
CF5395/0,,0,lbs
CF5395/0,10621,0.02,lbs
CF5395/0,18285,0.18,lbs
CF5395/0,18575,0.4,lbs
CF5395/0,18755,0.18,lbs
CF5398/0,,0,lbs
CF5398/0,18510,1,lbs
CF5400A/0,,0,lbs
CF5400A/0,13561,0.01,lbs
CF5400A/0,18573,0.57,lbs
CF5400A/0,18804,0.41,lbs
CF5400B/0,,0,lbs
CF5400B/0,13561,0.02,lbs
CF5400B/0,18573,0.48,lbs
CF5400B/0,18804,0.49,lbs
CF5400C/0,,0,lbs
CF5400C/0,13561,0.02,lbs
CF5400C/0,18573,0.52,lbs
CF5400C/0,18804,0.45,lbs
CF5400D/0,,0,lbs
CF5400D/0,13561,0.02,lbs
CF5400D/0,18573,0.57,lbs
CF5400D/0,18804,0.4,lbs
CF5402/0,,0,lbs
CF5402/0,13575,0.08,lbs
CF5402/0,18774,0.91,lbs
CF5403/0,,0,lbs
CF5403/0,13560,0.1,lbs
CF5403/0,18774,0.89,lbs
CF5404/0,,0,lbs
CF5404/0,13545,0.08,lbs
CF5404/0,18767,0.91,lbs
CF5405/0,,0,lbs
CF5405/0,13561,0.02,lbs
CF5405/0,18811,0.97,lbs
CF5406/0,,0,lbs
CF5406/0,13560,0.13,lbs
CF5406/0,14849,0.31,lbs
CF5406/0,14849,0.55,lbs
CF5407/0,,0,lbs
CF5407/0,13545,0.02,lbs
CF5407/0,18638,0.34,lbs
CF5407/0,18748,0.62,lbs
CF5408/0,,0,lbs
CF5408/0,13560,0.02,lbs
CF5408/0,18748,0.97,lbs
CF5409/0,,0,lbs
CF5409/0,18334,0.06,lbs
CF5409/0,18334,0.43,lbs
CF5409/0,18599,0.04,lbs
CF5409/0,18885,0.11,lbs
CF5409/0,18903,0.29,lbs
CF5410/0,,0,lbs
CF5410/0,13561,0.03,lbs
CF5410/0,18919,0.96,lbs
CF5410/MVS,,0,lbs
CF5410/MVS,13561,0.03,lbs
CF5410/MVS,18942,0.96,lbs
CF5411/0,,0,lbs
CF5411/0,18669,0.28,lbs
CF5411/0,18669,0.71,lbs
CF5411/U,,0,lbs
CF5411/U,18903,0.28,lbs
CF5411/U,18903,0.71,lbs
CF5412A/0,,0,lbs
CF5412A/0,18444,0.29,lbs
CF5412A/0,18644,0.29,lbs
CF5412A/0,18644,0.41,lbs
CF5412B/0,,0,lbs
CF5412B/0,18444,0.29,lbs
CF5412B/0,18644,0.29,lbs
CF5412B/0,18644,0.41,lbs
CF5412C/0,,0,lbs
CF5412C/0,18444,0.29,lbs
CF5412C/0,18644,0.29,lbs
CF5412C/0,18644,0.41,lbs
CF5413/0,,0,lbs
CF5413/0,12428,0.2,lbs
CF5413/0,14873,0.79,lbs
CF5414/0,,0,lbs
CF5414/0,13545,0.11,lbs
CF5414/0,18885,0.08,lbs
CF5414/0,18903,0.24,lbs
CF5414/0,18903,0.56,lbs
CF5415/0,,0,lbs
CF5415/0,6883,1,lbs
CF5417/0,,0,lbs
CF5417/0,18920,1,lbs
CF5418/0,,0,lbs
CF5418/0,739,1,lbs
CF5419/0,,0,lbs
CF5419/0,7716,1,lbs
CF5420/0,,0,lbs
CF5420/0,18865,0.18,lbs
CF5420/0,18865,0.31,lbs
CF5421/0,,0,lbs
CF5421/0,18520,0.23,lbs
CF5421/0,18638,0.37,lbs
CF5421/0,18638,0.39,lbs
CF5422/0,,0,lbs
CF5422/0,13545,0.01,lbs
CF5422/0,18638,0.98,lbs
CF5423/0,,0,lbs
CF5423/0,18599,0.1,lbs
CF5423/0,18637,0.28,lbs
CF5423/0,18637,0.49,lbs
CF5423/0,18885,0.1,lbs
CF5424/0,,0,lbs
CF5424/0,13561,0.01,lbs
CF5424/0,18573,0.45,lbs
CF5424/0,18804,0.53,lbs
CF5425/0,,0,lbs
CF5425/0,12150,1,lbs
CF5425/TUB,,0,lbs
CF5425/TUB,12150,1,lbs
CF5426-72/0,,0,lbs
CF5426-72/0,18829,1,lbs
CF5426/0,,0,lbs
CF5426/0,18829,1,lbs
CF5427/0,,0,lbs
CF5427/0,18974,0.16,lbs
CF5427/0,9254,0.84,lbs
CF5428A/0,,0,lbs
CF5428A/0,18444,0.29,lbs
CF5428A/0,18444,0.42,lbs
CF5428A/0,18644,0.27,lbs
CF5428B/0,,0,lbs
CF5428B/0,18444,0.29,lbs
CF5428B/0,18444,0.42,lbs
CF5428B/0,18644,0.27,lbs
CF5428C/0,,0,lbs
CF5428C/0,18444,0.29,lbs
CF5428C/0,18444,0.42,lbs
CF5428C/0,18644,0.27,lbs
CF5429/0,,0,lbs
CF5429/0,14882,1,lbs
CF5430/0,,0,lbs
CF5430/0,13560,0.02,lbs
CF5430/0,14882,0.97,lbs
CF5431/0,,0,lbs
CF5431/0,11712,1,lbs
CF5432/0,,0,lbs
CF5432/0,13561,0.02,lbs
CF5432/0,18573,0.2,lbs
CF5432/0,18732,0.26,lbs
CF5432/0,18804,0.24,lbs
CF5432/0,18804,0.25,lbs
CF5433/0,,0,lbs
CF5433/0,13561,0.02,lbs
CF5433/0,18795,0.44,lbs
CF5433/0,18804,0.26,lbs
CF5434/0,,0,lbs
CF5434/0,13561,0.02,lbs
CF5434/0,18573,0.21,lbs
CF5434/0,18804,0.24,lbs
CF5434/0,18804,0.25,lbs
CF5434/0,18804,0.26,lbs
CF5435/0,,0,lbs
CF5435/0,13561,0.02,lbs
CF5435/0,18573,0.43,lbs
CF5435/0,18804,0.25,lbs
CF5435/0,18804,0.28,lbs
CF5436/0,,0,lbs
CF5436/0,14882,0.23,lbs
CF5436/0,14899,0.37,lbs
CF5436/0,14899,0.39,lbs
CF5437/0,,0,lbs
CF5437/0,13560,0.03,lbs
CF5437/0,14882,0.97,lbs
CF5438/0,,0,lbs
CF5438/0,19005,1,lbs
CF5439/0,,0,lbs
CF5439/0,18811,0.5,lbs
CF5439/0,18813,0.25,lbs
CF5439/BKT2,,0,lbs
CF5439/BKT2,18811,0.5,lbs
CF5439/BKT2,18813,0.25,lbs
CF5440/0,,0,lbs
CF5440/0,18573,0.2,lbs
CF5440/0,18811,0.58,lbs
CF5441/0,,0,lbs
CF5441/0,18865,0.47,lbs
CF5441/0,18865,0.53,lbs
CF5442/0,,0,lbs
CF5442/0,18790,0.3,lbs
CF5442/0,18790,0.69,lbs
CF5443/0,,0,lbs
CF5443/0,18865,0.16,lbs
CF5443/0,19008,0.84,lbs
CF5444/0,,0,lbs
CF5444/0,18865,0.16,lbs
CF5444/0,19008,0.84,lbs
CF5445/0,,0,lbs
CF5445/0,18865,0.16,lbs
CF5445/0,19008,0.84,lbs
CF5446/0,,0,lbs
CF5446/0,13794,0.13,lbs
CF5446/0,13794,0.15,lbs
CF5446/0,18573,0.2,lbs
CF5446/0,18732,0.28,lbs
CF5446/0,18763,0.21,lbs
CF5448/0,,0,lbs
CF5448/0,18933,0.34,lbs
CF5448/0,19007,0.32,lbs
CF5448/0,19007,0.33,lbs
CF5449/0,,0,lbs
CF5449/0,13575,0.02,lbs
CF5449/0,19007,0.97,lbs
CF5450/0,,0,lbs
CF5450/0,13561,0.02,lbs
CF5450/0,18774,0.97,lbs
CF5451/0,,0,lbs
CF5451/0,13561,0.03,lbs
CF5451/0,18774,0.16,lbs
CF5451/0,18774,0.8,lbs
CF5458/0,,0,lbs
CF5458/0,14883,1,lbs
CF5459/0,,0,lbs
CF5459/0,14882,1,lbs
CF5460/0,,0,lbs
CF5460/0,13560,0.02,lbs
CF5460/0,14883,0.97,lbs
CF5461/1,,0,lbs
CF5461/1,13561,0.02,lbs
CF5461/1,14242,0.32,lbs
CF5461/1,18419,0.2,lbs
CF5461/1,18573,0.43,lbs
CF5461/2,,0,lbs
CF5461/2,13561,0.02,lbs
CF5461/2,14242,0.32,lbs
CF5461/2,18024,0.2,lbs
CF5461/2,18573,0.43,lbs
CF5462/0,,0,lbs
CF5462/0,18334,0.16,lbs
CF5462/0,18573,0.29,lbs
CF5462/0,18573,0.53,lbs
CF5462/0,18599,0.01,lbs
CF5463/0,,0,lbs
CF5463/0,13561,0.01,lbs
CF5463/0,14223,0.53,lbs
CF5463/0,18573,0.44,lbs
CF5464/0,,0,lbs
CF5464/0,13545,0.01,lbs
CF5464/0,18774,0.98,lbs
CF5465/0,,0,lbs
CF5465/0,18411,0.87,lbs
CF5465/0,18599,0.12,lbs
CF5467/0,,0,lbs
CF5467/0,18774,1,lbs
CF5468/0,,0,lbs
CF5468/0,18774,0.3,lbs
CF5468/0,18774,0.7,lbs
CF5469/0,,0,lbs
CF5469/0,18903,1,lbs
CF5471/0,,0,lbs
CF5471/0,18452,0.77,lbs
CF5471/0,18564,0.22,lbs
CF5472/0,,0,lbs
CF5472/0,18208,0.75,lbs
CF5472/0,18564,0.24,lbs
CF5473/0,,0,lbs
CF5473/0,18564,0.2,lbs
CF5473/0,18569,0.45,lbs
CF5473/0,9296,0.34,lbs
CF5474/0,,0,lbs
CF5474/0,18771,1,lbs
CF5475/0,,0,lbs
CF5475/0,18771,1,lbs
CF5476/0,,0,lbs
CF5476/0,18745,0.75,lbs
CF5476/0,18817,0.25,lbs
CF5478/0,,0,lbs
CF5478/0,13545,0.03,lbs
CF5478/0,14911,0.96,lbs
CF5479/0,,0,lbs
CF5479/0,13561,0.01,lbs
CF5479/0,18573,0.52,lbs
CF5479/0,19032,0.45,lbs
CF6017/1,,0,lbs
CF6017/1,14747,0.31,lbs
CF6017/1,14747,0.68,lbs
CF6017/2,,0,lbs
CF6017/2,14774,0.31,lbs
CF6017/2,14774,0.68,lbs
CF6017/3,,0,lbs
CF6017/3,14775,0.31,lbs
CF6017/3,14775,0.68,lbs
CF6017/4,,0,lbs
CF6017/4,14782,0.31,lbs
CF6017/4,14782,0.68,lbs
CF6017/5,,0,lbs
CF6017/5,14805,0.31,lbs
CF6017/5,14805,0.68,lbs
