Yarn,Supplier,Description,Color,Inventory,Total Demand,Total Receipt,Balance,Past Due Receipts,,Demand This Week,Receipts This Week,Balance This Week,,Demand Week 31,Receipts Week 31,Balance Week 31,,Demand Week 32,Receipts Week 32,Balance Week 32,,Demand Week 33,Receipts Week 33,Balance Week 33,,Demand Week 34,Receipts Week 34,Balance Week 34,,Demand Week 35,Receipts Week 35,Balance Week 35,,Demand Week 36,Receipts Week 36,Balance Week 36,,Demand Week 37,Receipts Week 37,Balance Week 37,,Demand Week 38,Receipts Week 38,Balance Week 38,,Demand Later,Receipts Later,Balance Later
18872,PARKDALE YARN MILLS,30/1 98/2 Polyester Ash 2% 2% Black Polyester OE,Ash 2%,"14,292.1","5,960.6",0.0,"8,331.5",0.0,,0.0,0.0,"14,292.1",,0.0,0.0,"14,292.1",,741.2,0.0,"13,550.9",,741.2,0.0,"12,809.8",,741.2,0.0,"12,068.6",,741.2,0.0,"11,327.4",,741.2,0.0,"10,586.2",,687.1,0.0,"9,899.1",,282.2,0.0,"9,617.0",,"1,285.5",0.0,"8,331.5"
18414,DECA GLOBAL,3/300/72 100% Polyester Natural ,Natural,"9,335.5",677.5,"34,424.0","43,082.0","19,424.0",,0.0,"5,000.0","14,335.5",,0.0,"5,000.0","19,335.5",,0.0,"5,000.0","24,335.5",,0.0,0.0,"24,335.5",,0.0,0.0,"24,335.5",,301.0,0.0,"24,034.5",,0.0,0.0,"24,034.5",,0.0,0.0,"24,034.5",,0.0,0.0,"24,034.5",,376.5,0.0,"23,658.0"
18987,DECA GLOBAL,4/300/72 100% Polyester Semi Dull stretch ,Semi Dull,"9,503.2","6,506.0","40,000.0","42,997.2","15,000.0",,0.0,"5,000.0","14,503.2",,"1,368.4","5,000.0","18,134.8",,"1,368.4","5,000.0","21,766.5",,"1,368.4","5,000.0","25,398.1",,"1,368.4","5,000.0","29,029.7",,346.5,0.0,"28,683.2",,0.0,0.0,"28,683.2",,0.0,0.0,"28,683.2",,0.0,0.0,"28,683.2",,686.0,0.0,"27,997.2"
19059,PARKDALE YARN MILLS,14/1 100% Rayon Natural Daiwabo FR OE,Natural,"15,254.5",0.0,"2,371.0","17,625.5","2,371.0",,0.0,0.0,"15,254.5",,0.0,0.0,"15,254.5",,0.0,0.0,"15,254.5",,0.0,0.0,"15,254.5",,0.0,0.0,"15,254.5",,0.0,0.0,"15,254.5",,0.0,0.0,"15,254.5",,0.0,0.0,"15,254.5",,0.0,0.0,"15,254.5",,0.0,0.0,"15,254.5"
18432,SPUNLAB,8/1 55/45 Modacrylic/Karded Cotton Natural PRTXC OE,Natural,"16,212.6",0.0,"8,121.0","24,333.6","8,121.0",,0.0,0.0,"16,212.6",,0.0,0.0,"16,212.6",,0.0,0.0,"16,212.6",,0.0,0.0,"16,212.6",,0.0,0.0,"16,212.6",,0.0,0.0,"16,212.6",,0.0,0.0,"16,212.6",,0.0,0.0,"16,212.6",,0.0,0.0,"16,212.6",,0.0,0.0,"16,212.6"
18646,BARNET,1/150/48 100% Polyester Natural ,Natural,"17,939.8","28,550.3","11,811.7","1,201.2","-1,338.2",,132.7,-850.1,"16,957.0",,329.5,"9,000.0","25,627.4",,547.7,"5,000.0","30,079.7",,547.7,0.0,"29,532.1",,547.7,0.0,"28,984.4",,372.7,0.0,"28,611.7",,197.9,0.0,"28,413.8",,96.4,0.0,"28,317.4",,0.0,0.0,"28,317.4",,"25,778.1",0.0,"2,539.4"
18763,MUTU GADING TEKSTIL,2/300/68 100% Polyester Semi Dull LIM (Low Intermingle) SH (Single Heater) ,Semi Dull,"13,493.3","47,855.0","31,757.0","-2,604.7","-8,318.0",,888.1,"5,000.0","17,605.3",,427.1,"5,000.0","22,178.1",,"1,447.8","10,075.0","30,805.3",,"1,447.8","5,000.0","34,357.6",,"1,447.8","5,000.0","37,909.8",,"1,465.3","5,000.0","41,444.5",,427.1,"5,000.0","46,017.4",,208.1,0.0,"45,809.3",,0.0,0.0,"45,809.3",,"40,096.0",0.0,"5,713.3"
18903,UNIFI,1/70/72 100% Polyester Natural 56T - STR - NON TS - True 70 denier ,Natural,"13,857.0","27,275.8","19,915.6","6,496.8","9,915.6",,0.0,"5,000.0","18,857.0",,0.0,"5,000.0","23,857.0",,0.0,0.0,"23,857.0",,0.0,0.0,"23,857.0",,0.0,0.0,"23,857.0",,"5,215.6",0.0,"18,641.4",,"5,215.6",0.0,"13,425.8",,"5,215.6",0.0,"8,210.2",,"5,215.6",0.0,"2,994.6",,"6,413.4",0.0,"-3,418.8"
18612,PARKDALE YARN MILLS,18/1 100% Combed Cotton Natural RS,Natural,"19,083.7",0.0,0.0,"19,083.7",0.0,,0.0,0.0,"19,083.7",,0.0,0.0,"19,083.7",,0.0,0.0,"19,083.7",,0.0,0.0,"19,083.7",,0.0,0.0,"19,083.7",,0.0,0.0,"19,083.7",,0.0,0.0,"19,083.7",,0.0,0.0,"19,083.7",,0.0,0.0,"19,083.7",,0.0,0.0,"19,083.7"
18659,SPUNLAB,40/1 50/37/13 Polyester/Modal Rayon/Karded Cotton Natural repreve poly - modal rayon - karded cotton 1088 RS,Natural,"20,946.5",77.2,"8,174.0","29,043.3","8,174.0",,0.0,0.0,"20,946.5",,0.0,0.0,"20,946.5",,0.0,0.0,"20,946.5",,0.0,0.0,"20,946.5",,0.0,0.0,"20,946.5",,0.0,0.0,"20,946.5",,0.0,0.0,"20,946.5",,0.0,0.0,"20,946.5",,0.0,0.0,"20,946.5",,77.2,0.0,"20,869.3"
18438,"BIELTEX, S.L.",20/1 100% Polyester Semi Dull ,Semi Dull,"31,958.8","6,827.0",0.0,"25,131.8",0.0,,350.0,0.0,"31,608.8",,0.0,0.0,"31,608.8",,0.0,0.0,"31,608.8",,0.0,0.0,"31,608.8",,0.0,0.0,"31,608.8",,0.0,0.0,"31,608.8",,0.0,0.0,"31,608.8",,0.0,0.0,"31,608.8",,0.0,0.0,"31,608.8",,"6,477.0",0.0,"25,131.8"
18334,"BIELTEX, S.L.",60/1 100% Combed Cotton Natural RS,Natural,"38,817.4",108.7,0.0,"38,708.7",0.0,,0.0,0.0,"38,817.4",,0.0,0.0,"38,817.4",,0.0,0.0,"38,817.4",,0.0,0.0,"38,817.4",,0.0,0.0,"38,817.4",,0.0,0.0,"38,817.4",,0.0,0.0,"38,817.4",,0.0,0.0,"38,817.4",,0.0,0.0,"38,817.4",,108.7,0.0,"38,708.7"
18558,PARKDALE YARN MILLS,14/1 100% Karded Cotton Natural OE,Natural,"40,673.5",0.2,0.0,"40,673.3",0.0,,0.0,0.0,"40,673.5",,0.0,0.0,"40,673.5",,0.0,0.0,"40,673.5",,0.0,0.0,"40,673.5",,0.0,0.0,"40,673.5",,0.0,0.0,"40,673.5",,0.0,0.0,"40,673.5",,0.0,0.0,"40,673.5",,0.0,0.0,"40,673.5",,0.2,0.0,"40,673.3"
19003,Atlas Yarns,1/75/36 100% Polyester Semi Dull NIM First Grade Dyeable ,Semi Dull,"43,629.8","161,061.1",0.0,"-117,431.3",0.0,,"2,070.4",0.0,"41,559.4",,"1,041.1",0.0,"40,518.3",,531.1,0.0,"39,987.2",,531.1,0.0,"39,456.0",,531.1,0.0,"38,924.9",,333.6,0.0,"38,591.3",,266.6,0.0,"38,324.7",,216.4,0.0,"38,108.4",,168.6,0.0,"37,939.8",,"155,371.1",0.0,"-117,431.3"
18426,DECA GLOBAL,24/1 100% Bamboo Natural ,Natural,"45,838.6","7,046.3",0.0,"38,792.3",0.0,,0.0,0.0,"45,838.6",,"1,287.3",0.0,"44,551.4",,"1,287.3",0.0,"43,264.1",,"1,287.3",0.0,"41,976.8",,"1,287.3",0.0,"40,689.5",,325.9,0.0,"40,363.6",,0.0,0.0,"40,363.6",,0.0,0.0,"40,363.6",,0.0,0.0,"40,363.6",,"1,571.3",0.0,"38,792.3"
